text,label
既然选择了真爱就用心好好的去爱吧！错就错在你选错了人[捂脸],1
"多好啊,千万不要回来",1
给你个机会选择我，[坏笑][坏笑][坏笑],0
养成中国大熊猫了,1
主要他们觉得你们小小的经不住折腾,1
跟NBA谈恋爱、除了卡戴珊别人还真没有本事[捂脸][捂脸][捂脸],0
别人放屁噗噗噗，她放屁哈哈哈[流泪],1
确定不是被爆的？,1
缸列[绝][绝][捂脸][捂脸],1
确定是打的？,0
哈尔滨姑娘nb,0
刚列，桐的吧,1
面对大本就不行了[捂脸],1
刺激[鼓掌][鼓掌][鼓掌],1
谈恋爱？阿泰没结婚么,1
钢裂什么鬼？？？？？？,1
技术不够[捂脸],0
哈哈，该,1
顶心顶心的,1
我只关心现在谁接手了,1
她不需要金刚钻，需要磨刀石,1
技术不够,0
就是太嚣张了，遇到奥尼尔 巴特尔的这种身体的你看他敢吗,0
我就说一句，枪挑铁滑车[赞][赞][666][666][666],0
从此都不能相信任何一个屁了[捂脸],1
只要别留下，我甚至可以随份子[看],1
当她问出这个问题的时候，她就不会听你的建议了。[偷笑],1
你应该祝福他们[看],0
最重要的是艾斯病传染率太高了,1
无法了解这些人,1
答应他，跟他去非洲，祝福你,1
她要彩礼吗？,0
人家只说谈恋爱，你连生孩子都想到了[捂脸][捂脸][捂脸],0
结婚都可以，请把户口签出去[比心],1
早就在一起了，只是在考虑要不要结婚而已,0
请尊重女性的选择  大家都是成年人了  谢谢,0
不不不，多多祝福就可以啦。,0
孩子送你了还不行啊，多好的事[大笑],0
妻子和孩子必须跟男方户籍,1
嫁过去，没问题,0
想谈就谈呗，随心，随性，随愿，随缘，随便，……,0
喜欢就嫁呀[捂脸],0
可以,0
漂亮[赞][赞][赞],0
[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],0
[弱][弱],0
开始好不代表以后好,1
是她吗？,0
是他俩不？,0
这女的是谁？,0
三米能围着腰部缠三圈[捂脸][捂脸]刨腹产便秘那都不可能发生的,0
开始。分手⭕[流泪][流泪][流泪][流泪],1
好像被打成[猪头]头了[捂脸][捂脸][捂脸][捂脸][偷笑][偷笑][偷笑][偷笑],1
往后余生，来日方长，是他是他都是他,1
多说三年她就不这么说了。,1
小红书上看过，刚听说得病了真的假的[抠鼻],1
恭喜恭喜[看],0
大受欢迎。深得喜爱,0
[图片表情],0
,0
支持，尊重，祝福，离我远点，我鞋新买的，别溅到我,1
前天晚上收银，一个黑人带着他小孩，黑人结完账走了孩子落下了[流泪],1
陈怡了解下,1
这世上，不存在一个种族天生带有优越感。爱情是不分国籍，但如果你只是因为对方不一样的皮肤而爱上他，这不会让你变得高端，只会让你变得很low,0
听过陈怡的经历吗？,1
视频中间那对夫妇，还是能生出白皮肤的啊。,0
,0
2米2..    你说的是22吧,0
,0
支持[捂脸],0
,0
因为你的每一次暴击都只是他们的一下平A[泣不成声],1
别叫家人们，我没有这样的女儿,1
人家只是想过的更充实一点,0
想不通为什么？,1
[图片表情],0
我可不是你的家人们[嘘],1
,0
理解 支持 绝对是正确的选择 幸福一生,0
@时间会替我告别 @不吃魚 yr的非洲男朋友两米[送心][送心][送心],0
,0
反正我是接受不了,1
（）（  ）（      ）,0
懂？,0
脏啊，这样女人不知道干净埋汰。,1
国家统计 外嫁一般都过得不幸福  外娶一般都过得幸福一些,1
喜欢就好了，管中国男人喜不喜欢[抠鼻],0
不是介意，而是看不起这种人！,1
其实没什么，主要是太脏，,1
我就讨厌[捂脸],1
不行 太黑 太丑了,1
生了小孩不给上户口回非卅上去,1
介意大了,1
说来说去没说到重点,0
他拿什么骗你,1
虽然理解不了这黑人的魅力，但是毕竟也是女孩真心爱过，只是年少无知被骗了，她也不想,1
哪个男的不嫌弃我想说,1
分手了就说被骗了，在一起的时候就说是真爱,1
同居怀孕过无论是谁知道了，都不会接受。所以不要婚前同居。,0
我们也不要，因为无法填满那爱情的空缺[捂脸],0
我是来看评论的，评论比视频有意思[呲牙][呲牙],0
我说第一张图里面的女人是，李立群老师的女儿，你们信吗，不信自己去搜索[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸],0
我肯定也会嫌弃，赶紧离开[看],1
真好,0
太惨了，据说子宫会记忆基因,1
不要这么多借口，冲动的那一刻其实不冲动，你也知道不会长久，只是感觉到了，气氛到了,1
现在这些女的三观真的可怕[暗中观察],1
虽然理解不了黑人有什么魅力 也许人家俩是真心相爱的呀 每个人都有选择的权利,0
"我是女的
，我也嫌弃，你难道没有自己的思想吗？他们的教育思想都和中国不一样，相处之中就没有感受出来吗？尽管伪装成什么样，但是内心仍然邪恶，",1
[看],0
一开始是真爱的，日子不好过了，就说被骗[给力][给力][给力][给力],0
,0
总有合适的，以后为了男友放心，最好先检查一下身体，都有好人，但坏消息太多了,0
那赶紧出国，千万别留在中国，肯定有病毒,1
不唾骂也不关心  让那种人自身自灭吧,1
该活埋,1
唾骂得很这种女人不值得去心疼,1
@寡王 出不出来打球,0
[666][666][666],0
[赞][赞][赞],0
第一,0
[捂脸][捂脸][捂脸],0
[图片表情],0
哈哈gai,0
@L｀ 我记得阿泰是kobe兄弟？当时阿泰还帮kobe警告马龙来着,0
@聂小雨,0
[赞][赞][赞][赞][赞][赞],0
2厂,0
第一[看][看][看],0
[玫瑰][玫瑰][玫瑰],0
[赞][赞][赞],0
@好朋友,0
@soulflower,0
@慢慢,0
@南北先生,0
怎么打的？能打出刚烈？,0
这方面我也有洁癖，我也接受不了。,1
我脚太小，不喜欢穿大号鞋,1
刘哥说的对，我支持你，这个张某没有福气有这么漂亮又孝顺的好姑娘。,0
我也不要,0
主要是想起会恶心[捂脸][捂脸][捂脸],1
[赞]，估计你真的是看上这女孩了，[捂脸][捂脸][捂脸],0
不要，高低不要,1
我也不知道该怎么说，无语了,1
一天都不能要,1
我昨天不是告诉你答案了吗？,0
我想如果是两个人真心相爱的话，过去的事情过去了，你都说了这是错，但是过去的事情都过去了，谁都会犯错，希望他以后幸福吧,0
你喜欢,0
[赞][赞][赞],0
你可以娶她啊  反正我不要   天仙也不要,1
你邻居那么好，你干脆把她娶了。谁不想花了高价格买个好东西。,0
恶心怕传上病,1
号码变大了[捂脸],0
关键是这个女人的审美与口味让人受不了。,1
有一句老话大概意思是装过桐油的罐子还能装菜油吗？,1
,0
,0
[捂脸][捂脸],0
,0
不想看,1
该死,1
如果这件事发生在你家，你会怎么办呢？欢迎留言讨论～,0
有夫妻相祝福你们生生世世在一起,0
[图片表情],0
[流泪][流泪][流泪],0
@@输入搜索@的人,0
[捂脸][捂脸][捂脸][捂脸],0
[感谢][鼓掌],0
@愿 [捂脸][捂脸][捂脸],0
[图片表情],0
不睡觉要你干嘛[捂脸][捂脸][捂脸],0
[图片表情],0
[图片表情],0
[图片表情],0
没到重点,0
看到这样的故事就感觉很开心,0
佩服佩服黑人是怎么看着帅的,1
艾特出来啊,0
活该！,1
活该,1
勿贪一物之长，而招百病之痛！,1
另类,1
为啥放唐山打人事件的图,0
就如此智商还不被骗才怪呢,1
凌驾于文化之上的精神世界，不是我辈能理解的，至于其中道理只能当事人自己体会了！,1
[奸笑][奸笑][奸笑][奸笑][奸笑],0
白露,0
是女人对外国人有特殊的信任感，男人表示没有,1
黑人她是怎么看岀来帅的？？,1
活该,1
该,1
该,1
活该,1
活该[大笑][鼓掌][鼓掌][鼓掌][鼓掌],1
活该,1
说出去的话可能没几个人敢要,1
小题大做，那你怎么自己不要[尬笑]，不要说太熟了，这根本就不是理由[尬笑]，你要说太熟了，你也是小题大做[尬笑],0
中国男人可以接受黑种女人，但就是不要中国女人,1
问一句你能接受吗,1
你自己娶了就好了,0
咋就觉得你在坑邻居，和她有仇吗，有句话说得好家丑不可外扬，小子太阴了,0
你娶我祝福[抠鼻],0
一个个的还要点脸吗？,1
比臭水沟还脏[捂脸],1
[图片表情],0
,0
